DOC_ID,material,brand,style,non material rows,item,description,spec,width:,weight:,position,color_way,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,supplier,ref,qty,price/unit,unit
4364,"20d x 30d 90% nylon, 10%\nspandex, plain weave, 56g/m2, cire finish, dwr finish', '43% cd polyester; 57% polyester, 75d jersey knit, 152g/m2, wicking finish', '20d x 30d 90% nylon, 10%\nspandex, plain weave, 56g/m2, cire finish, dwr finish', '75% polyester, 25% spandex, knit, one side brush, 225g/m2', 'interfacing, 100% polyester, non- woven, fusible', '#5 coil zipper, separating, du slider, right insert (left slider), water-r finish, metal pinbox, pin', '#3 conceal zipper, closed end, dadr2a slider', '#3 reverse coil zipper, closed end, dablh slider', 'suede logo zipper pull, 9mmx72mm', '3.5mm, 2-color, cording; with metal cord ends', '1mm thick hypalon, 2-hole cord adjuster, 3mm hole size', 'thread', 'thread', 'embroidered logo', 'small logo patch - woven background, woven logo', 'thread', 'main, woven label, large', 'satin care/content label: all information must be translated into english, french, and spanish. must include international care symbols.', 'drawcord warning label.', 'label/hangtag -- contains coo and size.', 'main hangtag', 'callout hangtag', 'polybag', 'upc sticker w/gcc info & msrp information', '20d x 30d 90% nylon, 10%\nspandex, plain weave, 56g/m2, cire finish, dwr finish', '43% cd polyester; 57% polyester, 75d jersey knit, 152g/m2, wicking finish', '20d x 30d 90% nylon, 10%\nspandex, plain weave, 56g/m2, cire finish, dwr finish', '75% polyester, 25% spandex, knit, one side brush, 225g/m2', 'interfacing, 100% polyester, non- woven, fusible', '#5 coil zipper, separating, du slider, right insert (left slider), water-r finish, metal pinbox, pin', '#3 conceal zipper, closed end, dadr2a slider', '#3 reverse coil zipper, closed end, dablh slider', 'suede logo zipper pull, 9mmx72mm', '3.5mm, 2-color, cording; with metal cord ends', '1mm thick hypalon, 2-hole cord adjuster, 3mm hole size', 'thread', 'thread', 'embroidered logo', 'small logo patch - woven background, woven logo', 'thread', 'main, woven label, large', 'satin care/content label: all information must be translated into english, french, and spanish. must include international care symbols.', 'drawcord warning label.', 'label/hangtag -- contains coo and size.', 'main hangtag', 'callout hangtag', 'polybag', 'upc sticker w/gcc info & msrp information'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,"using sotl072-r01 main fabric', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'self fabric', 'as per mens puffer vest sample- invisible zips ', 'using sotl072-r01 main fabric', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'self fabric', 'as per mens puffer vest sample- invisible zips '",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,"100% polyester', '100% polyester', '100% cotton', 'quality as per womens spray jacket reference sample centre front zip', 'quality as per womens spray jacket reference sample centre front zip', 'quality as per womens reference sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', '100% polyester body fabric', '100% polyester body fabric', '100% polyester', '100% polyester', '100% cotton', 'quality as per reference sample', 'quality as per reference sample', 'quality as per reference sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'body fabric', '100% polyester', '100% polyester', '100% cotton', 'quality as per womens spray jacket reference sample centre front zip', 'quality as per womens spray jacket reference sample centre front zip', 'quality as per womens reference sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', '100% polyester body fabric', '100% polyester body fabric', '100% polyester', '100% polyester', '100% cotton', 'quality as per reference sample', 'quality as per reference sample', 'quality as per reference sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'body fabric'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,"80% cotton 20% polyester fleece 280gms brushed', 'as per sample', '100% cotton', 'thin plastisol ink ', 'thin plastisol ink ', 'as per sample', 'silver reflective print - as per artsheet', 'as per art sheet', 'silver reflective print ', 'ykk quality ', '80% cotton 20% polyester fleece 280gms brushed', 'as per sample', '100% cotton', 'thin plastisol ink ', 'thin plastisol ink ', 'as per sample', 'silver reflective print - as per artsheet', 'as per art sheet', 'silver reflective print ', 'ykk quality '",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,"using sotl072-r01 main fabric', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'self fabric', 'as per mens puffer vest sample- invisible zips ', 'using sotl072-r01 main fabric', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'as per mens puffer vest sample', 'silver reflective print - as per artsheet', 'thin plastisol ink- as per art sheet', 'thin plastisol ink- as per art sheet', 'self fabric', 'as per mens puffer vest sample- invisible zips '",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,"80% cotton 20% polyester fleece 280gms ', 'as per sample', '100% cotton', 'thin plastisol ink ', 'thin plastisol ink ', 'as per sample', 'silver reflective print - as per artsheet', 'as per art sheet', 'silver reflective print ', 'ykk quality ', '80% cotton 20% polyester fleece 280gms ', 'as per sample', '100% cotton', 'thin plastisol ink ', 'thin plastisol ink ', 'as per sample', 'silver reflective print - as per artsheet', 'as per art sheet', 'silver reflective print ', 'ykk quality '",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,"3 layer main material', '3 layer main material ', 'brushed lining', 'lining for sleeve pocket', 'lycra material', 'loops', 'hooks', 'seam tape ', 'hotmelt/welding film', 'tab logo, version up to sit on top of the seam', 'rivet', 'care and content label', 'compact ht  wh/or', '#5 ykk coil reversed t8 shiny', 'slider open right side', '#3 ykk coil reversed ', 'slider', '#3 ykk coil reversed ', 'slider', 'head zipper puller with loop', 'head zipper puller with  rope ', 'draw cord 2,5mm', 'grosgrain tape', 'cord stopper a', 'cord end very tiny drop shape', 'eyelet 8mm', 'draw cord 2,5mm', 'cord stopper a flat version ', 'cord end ball', 'eyelet 8mm', 'grosgrain tape', 'cord stopper a', 'cord end very tiny drop shape', 'eyelet 8mm', 'draw cord 2,5mm', 'ribs tape for  phone card holder', 'bartacks', 'polybag with head print', 'barcode sticker', 'barcode sticker', 'plastic hanger "" head""', 'main hang-tag head 360', 'head  360  tag inlay ', 'cord for hang tag', 'barcode sticker', 'ykk general hang-tag', '3 layer main material', '3 layer main material ', 'brushed lining', 'lining for sleeve pocket', 'lycra material', 'loops', 'hooks', 'seam tape ', 'hotmelt/welding film', 'tab logo, version up to sit on top of the seam', 'rivet', 'care and content label', 'compact ht  wh/or', '#5 ykk coil reversed t8 shiny', 'slider open right side', '#3 ykk coil reversed ', 'slider', '#3 ykk coil reversed ', 'slider', 'head zipper puller with loop', 'head zipper puller with  rope ', 'draw cord 2,5mm', 'grosgrain tape', 'cord stopper a', 'cord end very tiny drop shape', 'eyelet 8mm', 'draw cord 2,5mm', 'cord stopper a flat version ', 'cord end ball', 'eyelet 8mm', 'grosgrain tape', 'cord stopper a', 'cord end very tiny drop shape', 'eyelet 8mm', 'draw cord 2,5mm', 'ribs tape for  phone card holder', 'bartacks', 'polybag with head print', 'barcode sticker', 'barcode sticker', 'plastic hanger "" head""', 'main hang-tag head 360', 'head  360  tag inlay ', 'cord for hang tag', 'barcode sticker', 'ykk general hang-tag'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,"3 layer main material stretch', '3 layer main material stretch', 'leg protection ', 'lycra material', 'brushed lining', 'coated taffetta', 'seam tape for 3 layer', 'loops', 'hooks', 'tab logo', 'rivet', 'press button wishbone', 'press button press wishbone', 'head neck label compact woven loop  -black', 'care and content label', 'coil reversed #5 o/e, auto lock', 'slider, dab', '#3 concealed zip ', 'slider dacr-s', '#3 coil reverse', 'slider dav3lh', '#3 coil reverse', 'slider dav3lh', 'bartacks', 'bartacks', 'head zipper puller with loop', 'rope puller with loop', 'silicon elastic tape  head 25mm', 'inside  elastic tape', 'hotmelt/welding film', 'polybag with head print', 'barcode sticker', 'barcode sticker', 'plastic hanger "" head""', 'main hang-tag head 360', 'head  360  tag inlay ', 'cord for hang tag', 'barcode sticker', 'ykk general hang-tag', '3 layer main material stretch', '3 layer main material stretch', 'leg protection ', 'lycra material', 'brushed lining', 'coated taffetta', 'seam tape for 3 layer', 'loops', 'hooks', 'tab logo', 'rivet', 'press button wishbone', 'press button press wishbone', 'head neck label compact woven loop  -black', 'care and content label', 'coil reversed #5 o/e, auto lock', 'slider, dab', '#3 concealed zip ', 'slider dacr-s', '#3 coil reverse', 'slider dav3lh', '#3 coil reverse', 'slider dav3lh', 'bartacks', 'bartacks', 'head zipper puller with loop', 'rope puller with loop', 'silicon elastic tape  head 25mm', 'inside  elastic tape', 'hotmelt/welding film', 'polybag with head print', 'barcode sticker', 'barcode sticker', 'plastic hanger "" head""', 'main hang-tag head 360', 'head  360  tag inlay ', 'cord for hang tag', 'barcode sticker', 'ykk general hang-tag'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,"fabric 1', 'fabric 2', 'lining', 'lining', 'pockets', 'pockets', 'waterproofness\n', 'threads', 'threads', 'fabric 1', 'lining', 'lining', 'lining', 'lining', 'insulation\n\n\n\n\n\n\n\n\n\n', 'insulation\n\n\n\n\n\n\n\n\n\n', 'insulation\n\n\n\n\n\n\n\n\n\n', 'threads', 'threads', 'zippers', 'zippers', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'labels', 'labels', 'labels', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'labels', 'labels', 'defender libolon', 'defender + motley dull', 'nylon downproof planet', '210t nylon ', 'micromax / polytricot     \n', 'nylon', 'sealed seams       \n', 'topstitching', 'bartacks', 'downproof planet print', 'spacer', 'downproof planet', '210t nylon     \n', 'micromax - (polytricot approved 03/08/2016)     \n', 'fake down     ', 'e loft', 'e loft', 'topstitching', 'bartacks', 'metallux zipper/ antic silver finishin g5mm autolock, open end1 way, dalh slidersupplier : ykk', '5mm reversible vislonopen end, 1 waydu slidersupplier : ykk', 'reversed coil zip3mmnon lock, close end1 way, dfbw slidersupplier : ykk', 'reversed coil zip3mmnon lock, close end1 way, dfbw slidersupplier : ykk', 'coil zip3mmautolock, open end1 way, da slidersupplier : ykk', 'rubber pullerref: eiw18-03', 'puller rubberref: eis19-05supplier : dragon times', 'drawstring outdoorref: ew026supplier: yf zipper', 'supplier: yf zipper not elastic colored pearl', 'rubber stopper ref: eis15u-xmstp01supplier: unitex', 'colored webbing ref: eis15u-xmtre01supplier: yf zipper', 'to hold stoppers eyelet 12mmlocal sourcing', 'small plastic snapref : eiw16-16', 'small plastic snapref : eiw16-16', 'small plastic snapref : eiw16-16', 'supplier : unitex12mmeider hang loop', ""ref : eiw18-01supplier : 'yf zipper4mm diameter"", 'new rubber plate\nref: eiw18-14\nsupplier : clotex \n35 mm x 35 mm', 'woven big labelref: eiw18-11supplier: sml120x120mm', 'woven hang loop eiderref: eiw15-07supplier: sml', 'size woven label mmgalpha women topsupplier: smlref: lws18-04', 'canadian labelfor paddinglocal sourcing', 'satin care labelref label 1:  smlcl1ref label 2: smlcl2ref label 3: smlcl3', 'plastic pinlocal sourcingto be confirmed10cm, white', 'biggencode sticker local sourcing5cm x 5cm', 'brand hangtageid_1_corporate  (eidht01 / orli : 396031 )supplier: ', 'engagement hangtageid_2_pfcfree  (eidht025 / 396045 :)supplier: triple star', 'engagement hangtageid_2_lowimpact  (eidht024 / 396070 :)supplier: triple star', 'fabric hangtageid_3_defender10/10_fst  (eidht0303 / 396050 : )supplier: triple star', 'eid_4_eloft ball  (eidht043 / 396065 : )', 'ykkreversed zip5mmref slider dalh', 'ykkreversible injected zip5mmref slider #du', 'drawcord ref: eis15u-xmco01supplier: yf zipper', 'elastic with y construction ref wb107supplier: wilson', 'lycra bias unicolorref: a00a-l11133/20supplier: wilson', 'new rubber plate\nref: eiw18-14\nsupplier : clotex \n35 mm x 35 mm', 'woven hang loop eiderref: eiw15-07supplier: sml', 'made in women topmade in / women/ bl1eitph00esupplier: sml', 'canadian labelfor paddinglocal sourcing', 'satin care labelref label 1:  smlcl1ref label 2: smlcl2ref label 3: smlcl3'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"shell', 'shell', 'shell', 'shell', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'pockets', 'pockets', 'insulation\n\n\n\n\n\n\n\n\n\n', 'insulation\n\n\n\n\n\n\n\n\n\n', 'insulation\n\n\n\n\n\n\n\n\n\n', 'insulation\n\n\n\n\n\n\n\n\n\n', 'waterproofness\n', 'tape', 'threads', 'threads', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'labels', 'labels', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'defenderlibolon', 'defenderh+ oxford', 'defendermotley dull', 'defendermotley dull', 'shell fabric', 'black nylon ', 'thermo honeycomb biface', 'downproof planet', 'mesh stretch', 'goggle cleaner', 'cire taffetas', 'foam reinforcement', 'micromax', 'nylon', 'padded eloft / pm quality ', 'eloft / pm quality', 'eloft / pm quality', 'eloft / pm quality', 'sealed seams', 'sealon tape', 'topstitching', 'bartacks', 'waterproofvislon zip5mmautolock, open end1 way, dalh slider', 'waterproofvislon zip3mmautolock, close end1 way, dalh slider', 'coil zip3mmautolock, close end1 way, dalh slider', 'coil zip3mmnon lock, close end1 way, dfbw slider', 'reversed coil zip3mmnon lock, close end1 way, dfbw slider', 'coil zip3mmautolock, open end1 way, da slider', 'coil zip3mmautolock, close end1 way, dalh slider', 'coil zip3mmautolock, close end1 way, dalh slider', 'rubber pullerref: eiw18-03', 'puller rubberref: eis19-05supplier : dragon times', 'puller rubberref: eis19-05supplier : dragon times', 'puller rubberref: eis19-05supplier : dragon times', 'drawcord ref: eis15u-xmco01supplier: yf zippernot elastic', 'drawcord ref: eis15u-xmco01supplier: yf zippernot elastic', 'drawstring outdoorref: ew026supplier: yf zipperelastic', 'drawstring outdoorref: ew026supplier: yf zipperelastic', 'cord lockref: eiw17-02supplier: dragon timesuse with 2mm drawstring', 'rubber stopper ref: eis15u-xmstp01supplier: unitex2cm x 1cm', 'rubber stopper ref: eis15u-xmstp01supplier: unitex2cm x 1cm', 'colored eyelet ref: eis15u-xmoei01supplier: unitex9mm', 'big eyelet12mmlocal sourcing', 'colored pearlsupplier: unitex', 'colored pearlsupplier: unitex', 'colored webbing ref: eis15u-xmtre01supplier: yf zipper0,5cm wideto hold stoppers', 'colored webbing ref: eis15u-xmtre01supplier: yf zipper0,5cm wideto hold stoppers', ""eider hang loop ref  : eiw18-01supplier : 'yf zipper4mm diameter"", 'soft webbing for lining ref:eiw17-15  supplier:  dragon times1cm', 'soft webbing for lining ref:eiw17-15  supplier:  dragon times1cm', 'velcro hook + velvetlocal sourcing', 'no slip elastic 25mm silicone ref: eis17-08 supplier: benefit', 'small plastic snapref : eiw16-16supplier : unitex12mm', 'large elastic ref: ew17-14 supplier: wilson', 'lycra bias unicolorref: a00a-l11133/20supplier: wilson', 'elastic webbing 10mm18cm fininshed lenghtlocal sourcing', 'rubber earphone holeref: pa-a2  mp3 rubbert bsupplier: yf zipper', 'new rubber plate\nref: eiw18-14\nsupplier : clotex \n35 mm x 35 mm', 'woven big labelref: eiw18-11supplier: sml120x120mm', 'newsize woven label mmgalpha men topsupplier: smlref: lws18-01with rn + ca numbers', 'canadian labelfor paddinglocal sourcing', 'satin care labelref label 1:  smlcl1ref label 2: smlcl2ref label 3: smlcl3supplier: sml', 'plastic pinlocal sourcingto be confirmed10cm, white', 'biggencode sticker local sourcing5cm x 5cm', 'brand hangtageid_1_corporate  (eidht01 / orli : 396031 )supplier: ', 'engagement hangtageid_2_lowimpact  (eidht024 / 396070 :)supplier: triple star', 'fabric hangtageid_3_defender10/10_fst  (eidht0303 / 396050 : )supplier: triple star'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,"fabric 1', 'fabric 2', 'lining', 'lining', 'lining', 'pockets', 'pockets', 'waterproofness', 'threads', 'threads', 'fabric 1', 'lining', 'lining', 'lining', 'insulation', 'insulation', 'threads', 'threads', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'labels', 'labels', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'labels', 'labels', 'new defender discovery', 'defenderh+ motley dull', 'downproof planet', '210t nylon ', 'polytricot', 'micromax / polytricot', 'nylon', 'sealed seams', 'topstitching', 'bartacks', 'downproof planet', 'downproof planet', '210t nylon', 'micromax - (polytricot approved 03/08/2016)', 'fake down primaloft black', 'e loft', 'topstitching', 'bartacks', 'vislon zip5mmautolock, open end1 way, dalh slider', '5mm reversible vislonopen end, 1 waydu slider', 'reversed coil zip3mmnon lock, close end1 way, dfbw slider', 'reversed coil zip3mmnon lock, close end1 way, dfbw slider', 'vislon zip5mmautolock, close end1 way, dalh slider', 'coil zip3mmautolock, open end1 way, da slider', 'puller rubberref: eiw18-03', 'puller rubberref: eis19-05supplier : dragon times', 'puller rubberref: eis19-05supplier : dragon times', 'drawstring outdoorref: ew026supplier: yf zipper0,2cmelastic', 'drawcord ref: eis15u-xmco01supplier: yf zippernot elastic', 'colored pearleis15u-xmper01supplier: unitex', 'rubber stopper ref: eis15u-xmstp01supplier: unitex', 'colored webbing ref: eis15u-xmtre01supplier: yf zipperto hold stoppers', 'eyelet 12mmlocal sourcing', 'small plastic snapref : eiw16-16supplier : unitex12mm', ""eider hang loop ref  : eiw18-01supplier : 'yf zipper4mm diameter"", 'new rubber plate\nref: eiw18-14\nsupplier : clotex \n35 mm x 35 mm', 'woven hang loop eiderref: eiw15-07supplier: sml', 'size woven label mmgalpha women topsupplier: smlref: lws18-04with rn + ca numbers', 'canadian labelfor paddinglocal sourcing', 'satin care labelref label 1:  smlcl1ref label 2: smlcl2ref label 3: smlcl3supplier: sml', 'plastic pinlocal sourcingto be confirmed10cm, white', 'biggencode sticker local sourcing5cm x 5cm', 'brand hangtageid_1_corporate  (eidht01 / orli : 396031 )supplier: triple star', 'engagement hangtageid_2_pfcfree  (eidht025 / 396045 :)supplier: triple star', 'engagement hangtageid_2_lowimpact  (eidht024 / 396070 :)supplier: triple star', 'fabric hangtageid_3_defender10/10_fst  (eidht0303 / 396050 : )supplier: triple star', 'ykkreversed zip5mmref slider dalh', 'ykkreversible injected zip5mmref slider #du', 'drawcord ref: eis15u-xmco01supplier: yf zippernot elastic', 'new under dev.drawstring outdoorref: ew026supplier: yf zipper0,2cmelastic', 'new under dev.drawstring outdoorref: ew026supplier: yf zipper0,2cmelastic', 'lycra bias unicolorref: a00a-l11133/20supplier: wilson', 'woven hang loop eiderref: eiw15-07supplier: sml', 'made in women topmade in / women/ bl1eitph00esupplier: sml', 'canadian labelfor paddinglocal sourcing', 'satin care labelref label 1:  smlcl1ref label 2: smlcl2ref label 3: smlcl3supplier: sml', 'new rubber plate\nref: eiw18-14\nsupplier : clotex \n35 mm x 35 mm'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,"fabric 1', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'lining', 'pockets', 'pockets', 'insulation', 'insulation', 'insulation', 'waterproofness', 'threads', 'threads', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'labels', 'labels', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'defender discovery 2', 'shell fabric', 'black nylon ', 'lycra', 'thermo honeycomb biface', 'downproof planet', 'mesh stretch', 'goggle cleaner', 'cire taffetas', 'foam reinforcement', 'micromax', 'nylon', 'eloft / pm quality', 'eloft / pm quality', 'eloft / pm quality', 'sealed seams', 'topstitching', 'bartacks', 'vislon zip5mmautolock, open end1 way, dalh slidersupplier : ykk', 'waterproofvislon zip5mmautolock, close end1 way, dalh slider', 'coil zip3mmautolock, close end1 way, dalh slider', 'coil zip3mmautolock, close end1 way, dalh slider', 'coil zip3mmnon lock, close end1 way, dfbw slider', 'reversed coil zip3mmnon lock, close end1 way, dfbw slider', 'coil zip3mmautolock, open end1 way, da slider', 'puller rubberref: eiw18-03supplier : dragon times', 'puller rubberref: eis19-05supplier : dragon times', 'puller rubberref: eis19-05supplier : dragon times', 'puller rubberref: eis19-05supplier : dragon times', 'drawcord ref: eis15u-xmco01supplier: yf zippernot elastic', 'drawstring outdoorref: ew026supplier: yf zipperelastic', 'cord lockref: eiw17-02supplier: dragon timesuse with 2mm drawstring', 'rubber stopper ref: eis15u-xmstp01supplier: unitex2cm x 1cm', 'colored eyelet ref: eis15u-xmoei01supplier: unitex9mm', 'eyeleteis15u-xmoei01', 'colored pearleis15u-xmper01supplier: unitex', 'colored pearleis15u-xmper01supplier: unitex', 'colored webbing ref: eis15u-xmtre01supplier: yf zipper0,5cm wideto hold stoppers', 'colored webbing ref: eis15u-xmtre01supplier: yf zipper0,5cm wideto hold stoppers', ""eider hang loop ref  : eiw18-01supplier : 'yf zipper4mm diameter"", 'soft webbing for lining ref:eiw17-15  supplier:  dragon times1cm', 'eider snapref : eiw18-04supplier : unitex17mm', 'no slip elastic 25mmsilicone ref: eis17-08supplier: benefit', 'small plastic snapref : eiw16-16supplier : unitex12mm', 'large elastic ref: ew17-14supplier: wilson', 'lycra bias unicolorref: a00a-l11133/20supplier: wilson', 'elastic webbing 10mm18cm fininshed lenghtlocal sourcing', 'herringbone webbing supplier : wilson', 'velcrounder front flap1,2cm widthlocal sourcing', 'rubber earphone holeref: pa-a2  mp3 rubbert bsupplier: yf zipper', 'new rubber plate\nref: eiw18-14\nsupplier : clotex \n35 mm x 35 mm', 'woven big labelref: eiw18-11supplier: sml120x120mm', 'newsize woven label mmgalpha men topsupplier: smlref: lws18-01with rn + ca numbers', 'canadian labelfor paddinglocal sourcing', 'satin care labelref label 1:  smlcl1ref label 2: smlcl2ref label 3: smlcl3supplier: sml', 'plastic pinlocal sourcingto be confirmed10cm, white', 'biggencode sticker local sourcing5cm x 5cm', 'brand hangtageid_1_corporate  (eidht01 / orli : 396031 )supplier: ', 'engagement hangtageid_2_pfcfree  (eidht025 / 396045 :)supplier: triple star', 'engagement hangtageid_2_lowimpact  (eidht024 / 396070 :)supplier: triple star', 'fabric hangtageid_3_defender10/10_fst  (eidht0303 / 396050 : )supplier: triple star'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,"fabric 1', 'fur', 'lining', 'lining', 'lining', 'lining', 'pockets', 'pockets', 'waterproofness', 'threads', 'threads', 'fabric 1', 'lining', 'threads', 'threads', 'zippers', 'zippers', 'zippers', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'zippers', 'zippers', 'zippers', 'trims', 'trims', 'trims', 'trims', 'labels', 'labels', 'labels', 'hangtas', 'hangtas', 'hangtas', 'hangtas', 'defenderdiscovery 2', 'fake fur\nref: f1g0405klxe049n\nsupplier: jing hg-nice gain fabric co\ncompo: mac 100% weight: 1400g/m width: 152cm+/-2', '210t nylon', 'cormax', 'shell', 'cormax non brushed side', 'cormax', '210t nylon', 'seamtape 2ls\n22mms', 'bartacks', 'topstitchings', 'smu fleece', 'cormax', 'topstitchings', 'bartacks', 'vislon zip 5mmzipper dalhopen end - 1 way right insert - autolock', 'vislon zip ias system5mm ref ykk ', 'coil zip 3mmclose end - 1wayzipper dalh', 'coil zip 3mmslider daopen end', 'reversed zip 3mmzipper dalhnew trim', 'new trimbig puller ref: eiw18-03supplier: dragon timesnew trim', 'new trimlittle  puller ref: eis19-05supplier: dragon timesnew trim', 'new trimtricolordrawstring outdoorref: en-wb001elastic', 'drawcord ref: eis15u-xmco01supplier: yf zippernot elastic', 'colored stopper supplier unitex\nref eis15u-xmstp01colored webbing \nsupplier yf\nref eis15u-xmtre01', 'colored webbing \nsupplier yf\nref eis15u-xmtre01', 'colored pearlref: eis15u-xmper01supplier: unitex eyelet 9mm \nsupplier unitex \nref eis15u-xmoei01', 'eyelet 12mm \n', 'velcro + hook local sourcing', 'woven hang loop eiderref: eiw15-07supplier: smlnew labelsize woven label mmg', 'new labelsize woven label mmgalpha women topsupplier: smlwith rn + ca numbers', 'satin ribbon', 'vislon zip ias system5mm ref ykk slider ducoil zip 3mm', 'vislon zip ias system5mm ref ykk slider ducoil zip 3mm', 'coil zip 3mmclose end - 1wayslidder dablh', 'drawcord ref: eis 15u-xmco01supplier: yz zippernew trim', 'drawcord ref: eis 15u-xmco01supplier: yz zippernew trim', 'new trimtricolordrawstring outdoorref: en-wb001elastic', 'new trimtricolordrawstring outdoorref: en-wb001elastic', 'new labelsize woven label mmgalpha women topsupplier: smlwith rn + ca numbers', 'wash care label \nsupplier sml quality satinwoven hang loop eider\nsupplier sml\nref eiw15-07', 'woven hang loop eider\nsupplier sml\nref eiw15-07', 'new hangtagcorporate eider largeref triple star /  eidht01', 'new hangtagfur free hang tagref triple star /  eidht023', 'new hangtagdefender  5k / 5k(critical seams sealed)ref triple star / eidht0300', 'fake fur informationlocal sourcingeiv3668'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
