,material,fabric
1887,", , 12mm flat metal snap  
male part, , , , cuff tab (4)",0
1888,", , 12mm flat metal snap  
female part, , , , cuff tab (2)
collar flap  (2)",0
1889,", , metal nail 08 mm  
, , , , hands pocket end ",0
1890,", , 2,5mm elastic cord , , , , bottom adjustment (1)
hood adjustment ( 1)",0
1891,", , mmg cord stopper
20mm+slit, , , , bottom adjustment  (1)
hood adjustment ( 2)",0
1892,", , plastic pearl, , , , hood adjustment  (2)",0
1893,", , 10mm metal eyelet, , , , hood adjustment (4)
bottom adjustment  (2)",0
1894,", , 5mm polyester webbing , , , , bottom adjustment  (2)
hood adjustment (2)",0
1895,", , 12mm nylon webbing , , , , jkt connection 
neckline  (1)
sleeves connection(2)",0
1896,", , 8mm plastic snap, , , , jkt connection 
neckline  (1)
sleeves connection(2)",0
1897,", , velcro female ( rounded corner)
20x100mm, , , , back hood adjustment
on  garment  ",0
1898,", , velcro male ( rounded corner)
20x60mm, , , , back hood adjustment 
on  flap ",0
1899,", , , , , , designation",0
1900,", , zipper vislon # 5 - 1way - right insert
vsor-58 du4 e p14 kensin musi n-anti newkob4, , , , front zip",0
1901,", , mmg webbing 5mm width, , , , jkt connection 
neckline  (1)
sleeves connection(2)",0
1902,", , elastic binding total width 20mm, , , ,  cuff hem",0
1903,", , embroidery  lafuma 72 mm, , , , right front / top",0
1904,", , embroidery lafuma 
feuille 20 mm, , , , left sleeve / top",0
1905,", , woven label
, , , , neckline / centered ",0
1906,", , size woven label mmg 
men alpha/top, , , , neckline / centered ",0
1907,", , care label & p.o. label, , , , left side seam ",0
1908,", ,  climactive woven fly, , , , insert in left side seam
7cm from bottom finish edge",0
1909,", , printed tape 5mm, , , , neckline / centered ",0
1910,", , size woven label mmg 
men alpha/top, , , , neckline / centered ",0
1911,", , care label & p.o. label, , , , left side seam ",0
1912,", ,  hang tag, , , , ",0
1913,", , hangtag lafuma corporate, , , , left side pocket",0
1914,", , hang tag climactive, , , , insert inside corporate ht",0
1915,", , hang tag pfc free, , , , back of corporate ht",0
1916,", , polybag, , , , for garment packing ",0
1917,", shell fabric, sotf036-1 100% polyester terry jacquard bonded fleece (provided by solis), , , , main body, back pocket, gusset",1
1918,", zipper, ykk no.4 coil zipper.  auto-lock slider da8lh,   (closes to side seam), , , , (1) back pocket",0
1919,", elastic, flat elastic 3.5cm finished height, , , , waistband",0
1920,", drawcord, flat shoelace drawcord with heat sealed ends  w: 1 cm (see our original sample), , , , inside waistband",0
1921,", main label, , , , , inside left panel, 2.5cm below waistband seam, and 2cm from back rise",0
1922,", size label, abwv_207 made in vietnam woven label, , , , centered below abwv_84",0
1923,", w/c label, satin/printed w/c label (supplied by your side), , , , inside cb waist",0
1924,", branding, , , , , ",0
1925,", hangtag, , , , , ",0
1926,", hangtag, , , , , ",0
1927,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
1928,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
1929,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
1930,", shell fabric, sotf036-1 100% polyester terry jacquard bonded fleece (provided by solis), , , , sleeves, placket, collar",1
1931,", shell fabric, sotf036-1 100% polyester terry jacquard bonded fleece (provided by solis), , , , front and back main body",1
1932,", contrast stitching, thread, , , , flatlock seam at fornt and back raglan, and underarm seam",1
1933,", hardware, sungrip chic plastic snap button, 13mm (incl. washers), , , , (4) placket",0
1934,", main label, , , , , centered 1.5cm below cb neck",0
1935,", size label, abwv_207 made in vietname woven label, , , , sewn in and centered below abwv_84",0
1936,", w/c label, satin label with print, , , , wearer's left side seam, 10 cm up from waistband seam",0
1937,", abwvlp_01 woven loop, abwvlp_205 loop label, , , , inside center back neck seam",0
1938,", branding, , , , , ",0
1939,", hangtag, , , , , ",0
1940,", hangtag, , , , , ",0
1941,", polybag w/ warning matter (supplied by your side), airpill logo print:  16 cm, , , , same as 1314 bulk outerwear production",0
1942,", upc sticker, sticker width 3.5 cm, , , , place in looker's lower right corner, 2 cm from each edge.  upc sticker to be provided by factory for 13/14",0
1943,", country of origin sticker, made in china sticker, , , , centered above upc sticker",0
1944,", shell fabric, sotp069-c1-h 100% polyester 15k/10k dwr+breathable coating (supplied by solis), , , , main body",1
1945,", shell fabric, sotp069-c1-h 100% polyester 15k/10k dwr+breathable coating (supplied by solis), , , , knee patches, back pocket",1
1946,", lining, 210t-e emb07 terry emboss taffeta - (supplied by ecoya), , , , inside lining",1
1947,", other ,  velvety tricot - soto048-1 (supplied by solis), , , ,  inner front pockets",1
1948,", other, 100% poly mesh - sotc025-1 (supplied by solis), , , , vents",1
1949,", other, nylon/elastic lycra - sono029-1 (supplied by solis), , , , leg gaiters, ",1
1950,", interfacing, 1025h, , , , internal storm flap",1
1951,", zipper, ykk no.5 nylon coil zippers, auto-lock slider da8lh, , , , fly",0
1952,", zipper, ykk no.5 nylon coil zippers,hidden chain, auto-lock slider da8lh1 (close down), , , ,  vents",0
1953,", zipper, ykk no.5 nylon coil ,  zipper,auto lock slider da8lh1  (zip closes down), , , , (2) hand warmer pockets at lower body ",0
1954,", zipper, ykk no.5 nylon coil ,  zipper,auto lock slider da8lh1  , , , , back pockets zipper closes to side seam",0
1955,", zipper pull, abzp_01 utility cord zipper pullers with tied end, , , , (2) vents, (3) pockets, ",0
1956,", velcro, hook w: 1.6cm x h: 18 cm, , , , at side seam (2)",0
1957,", velcro, loop w: 1.6cm x h: 18 cm, , , , at side seam (4)",0
1958,", hardware, lace hooks, , , , c.f. of lower leg gaiters at gripper elastic",0
1959,", hardware, snap buttons absnp_01 (sets), 17 mm incl washers, , , , (4) back side seam (2)chest pocket flap",0
1960,", buckle, , , , , strap attachment",0
1961,", key clip, plastic key clip attched with 8mm  width webbing loop, , , , inside w. right lower body handwarmer pocket",0
1962,", plastic d-ring, h301- 1.5"" plastic d-ring, , , , top of front bib",0
1963,", buckle, goggle strap adjuster, , , , shoulder straps",0
1964,", strap holder, plastic back strap holder, , , , back shoulder straps",0
1965,", elastic, goggle strap elastic: 3.5cm width, , , , shoulder straps",0
1966,", elastic, gripper elastic, , , , at lower leg gaiters",0
1967,", webbing, 8mm  width webbing, , , , key clip attachment",0
1968,", main label, , , , , 11cm below cb neck",0
1969,", size label, abwv_69 size label, , , , sewn in and centered below abwv_107 or abpa_70",0
1970,", w/c label/content, w/c label satin with print (as used on 12/13  bulk), , , , sewn in at wearers inside left side seam, 10 cm up from waistband zipper seam.",0
1971,", branding, , , , , ",0
1972,", branding, , , , , ",0
1973,", abwvlp_01 woven loop, abwvlp_01 (supplied by sml), , , , inside center back waist seam",0
1974,", hangtag, , , , , ",0
1975,", hangtag, , , , , ",0
1976,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
1977,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
1978,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
1979,", shell fabric, sond035-2l1-h 100%nylon 10k/8k dwr+breathable coating (supplied by li peng), , , , main body, hood, sleeves, pocket flaps, sleeve tabs, back neck self fabric patch",1
1980,", shell fabric, sotp069-c1-h 100% polyester 15k/10k dwr+breathable coating (supplied by solis), , , , main body, hood, sleeves, pocket flaps, sleeve tabs, back neck self fabric patch",1
1981,", lining, 210 t taffeta (supplied by li peng), , , , powder skirt, pocket bag",1
1982,", other ,  velvety tricot - item# bb47-6b, , , , inside lining, comfort chin guard, inner front pocket bag panel",1
1983,", other, 100% poly mesh - item# cb-46-2b, , , , vents, large internal goggle pocket",1
1984,", other, nylon/elastic lycra - item# dc-9a, , , , powder skirt, hood drawcord tunnel",1
1985,", other, lycra binding tape, , , , internal mesh pocket opening",0
1986,", other, gripper elastic, , , , powder skirt",0
1987,", other, clear pvc, , , , pass pocket window opening at outside of powder skirt",1
1988,", other, 1x1 rib knit,good quality arcylic/spandex, , , , cuffs",0
1989,", insulation, 60gm insulation, , , , main body, hood, sleeves",1
1990,", pellon, lightweight interfacing (item# tbd), , , , inner storm flap, powder skirt closure flaps",1
1991,", pellon, heavyweight interfacing (item# tbd), , , , hood brim",1
1992,", zipper, ykk no.5 metalux vislon zipper,auto-lock sliders da8lh, right hand puller,left hand insert , , , , (1)c.f.",0
1993,", zipper, ykk no.5 nylon coil  zipper.  auto-lock puller da8lh1. (zip closes down), , , ,  (2) hand pockets",0
1994,", zipper, ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down), , , ,  (2)vents",0
1995,", zipper, ykk no.5 nylon coil, hidden chain zipper, auto-lock slider da8lh, , , , removable powder skirt",0
1996,", zipper, ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zip closes up), , , , (1) napoleon pocket ",0
1997,", zipper pull, abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong), , , , (2) pockets, (1) c.f. (2) vents, (1)napoleon pocket",0
1998,", velcro, hook and loop; l: 2.5cm x h: 1cm, , , , (4)pocket flaps",0
1999,", velcro, hook and loop, , , , pass pocket at powder skirt",0
2000,", hand pulls, round barrel stopper - k-018 , , , ,  (2) hood",0
2001,", webbing, flat webbing tape, 8mm, , , ,  key clip attachment at inside wearer's right pocket",0
2002,", webbing, flat webbing tape 2cm width, , , , pass pocket pull tab",0
2003,", hardware, metal eyelets, 12mm  (incl. washers), , , , (4) at hood opening",0
2004,", hardware, snap buttons absnp_01 (sets), 17mm  (incl. washers), , , , (6) storm flap (1) snap tabs at inside bottom hem,  (2) at powder skirt",0
2005,", hardware, snap buttons absnp_01 (male side only), 17mm  (incl. washers), , , , (2) powder skirt",0
2006,", hardware, sewing buttons 17mm  , , , , (1) storm flap,(2)pocket flaps,(4) cuffs, (2) plastic bag attached to w/c label  ",0
2007,",  drawcord, flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm , , , , hood opening",0
2008,", key clip, plastic key clip attched with webbing loop, , , , inside wearers right pocket.",0
2009,", plastic bag, small plasitc bag, , , , sewn to w/c label",0
2010,", main label, , , , , inside c.b. neck, see q/a for details",0
2011,", size label, , , , , sewn in and centered below main label",0
2012,", w/c label, satin label with print, , , , wearer's left side seam, 10 cm up from bottom edge",0
2013,", abwvlp_01 woven loop, abwvlp_01 (supplied by sml), , , , inside center back neck seam",0
2014,", branding, , , , , ",0
2015,", hangtag, , , , , ",0
2016,", hangtag, , , , , ",0
2017,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
2018,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
2019,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
2020,", shell fabric, sota074-2l1-y 100% polyester 10k/8k +2-layer + breathable coating + dwr (supplied by solis), , , , main body, hood, sleeves, pocket flaps, sleeve tabs, back neck self fabric patch",1
2021,", lining, 210t-e emb07 terry emboss taffeta (supplied by ecoya), , , , powder skirt, pocket bag, hood lining",1
2022,", other ,  velvety tricot - soto048-1 (supplied by solis), , , , inside lining, comfort chin guard, inner front pocket bag panel",1
2023,", other, 100% poly mesh - sotc025-1 (supplied by solis), , , , vents, large internal goggle pocket",1
2024,", other, nylon/elastic lycra - sono029-1 (supplied by solis), , , , powder skirt, hood drawcord tunnel, wrist gaiters",1
2025,", other, lycra binding tape, , , , internal mesh pocket opening",0
2026,", other, gripper elastic, , , , powder skirt",0
2027,", other, clear pvc, , , , pass pocket window opening at outside of powder skirt",1
2028,", other, 80gm insulation, , , , sleeves, main body, sleeves",1
2029,", pellon, lightweight interfacing (item# tbd), , , , inner storm flap, powder skirt closure flaps",1
2030,", pellon, heavyweight interfacing (item# tbd), , , , hood brim",1
2031,", zipper, ykk no.5 metalux zipper,auto-lock sliders da8lh, right hand puller,left hand insert , , , , (1)c.f.",0
2032,", zipper, ykk no.5 nylon coil  zipper.  auto-lock puller da8lh1. (zip closes down), , , ,  (2) hand pockets",0
2033,", zipper, ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down), , , ,  (2)vents",0
2034,", zipper, ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zip closes up), , , , (1) napoleon pocket ",0
2035,", zipper pull, abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong), , , , (2) pockets, (1) c.f. (2) vents, (1)napoleon pocket",0
2036,", velcro, hook and loop; l: 2.5cm x h: 1cm, , , , (4)pocket flaps",0
2037,", velcro, hook and loop, , , , pass pocket at powder skirt",0
2038,", hand pulls, round barrel stopper - k-018 , , , ,  (2) hood",0
2039,", webbing, flat webbing tape, 8mm, , , ,  key clip attachment at inside wearer's right pocket",0
2040,", webbing, flat webbing tape 2cm width, , , , pass pocket pull tab",0
2041,", hardware, metal eyelets, 12mm  (incl. washers), , , , (4) at hood opening",0
2042,", hardware, snap buttons absnp_01 (sets), 17mm  (incl. washers), , , , (6) storm flap (1) snap tabs at inside bottom hem,  (2) at powder skirt",0
2043,", hardware, snap buttons absnp_01 (male side only), 17mm  (incl. washers), , , , (2) powder skirt",0
2044,", hardware, sewing buttons 17mm  , , , , (1) storm flap,(2)pocket flaps,(4) cuffs, (2) plastic bag attached to w/c label  ",0
2045,",  drawcord, flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm , , , , hood opening",0
2046,", key clip, plastic key clip attched with webbing loop, , , , inside wearers right pocket.",0
2047,", plastic bag, small plasitc bag, , , , sewn to w/c label",0
2048,", main label, abwv_67 freedom main label, , , , inside c.b. neck, see q/a for details",0
2049,", size label, abwv_69v vietnam size label, , , , sewn in and centered below main label",0
2050,", w/c label, satin label with print, , , , wearer's left side seam, 10 cm up from bottom edge",0
2051,", abwvlp_01 woven loop, abwvlp_01 (supplied by sml), , , , inside center back neck seam",0
2052,", branding, abpa_116 airblaster pu label, , , , left chest, see palcement page for detail",0
2053,", hangtag, , , , , ",0
2054,", hangtag, , , , , ",0
2055,", polybag w/ warning matter, airpill logo print:  16 cm, , , , centered on poly bag",0
2056,", country of origin sticker (supplied by your side), made in china sticker, , , , centered above upc sticker",0
2057,", upc sticker (supplied by your side), sticker width 3.5 cm, , , , lookers right bottom corner",0
2058,", shell fabric, sotd109-c1-y 100% polyester 10k/8k 10k/8k +2-layer +breathable coating+dwr (supplied by solis), , , , main body, back yoke, back pocket flaps",1
